tau_hat,age,female,post,age_sq,educ_0,educ_1,educ_2,educ_3
-0.3952167043057769,56.5,0.0,1,3192.25,1,0,0,0
-0.2749035430889537,52.5,0.0,0,2756.25,0,1,0,0
-0.31727530884579724,57.5,0.0,0,3306.25,1,0,0,0
-0.16082298301248943,23.5,0.0,1,552.25,1,0,0,0
-0.24883812094551272,25.0,0.0,1,625.0,0,1,0,0
-0.425511614254565,37.0,0.0,1,1369.0,0,1,0,0
-0.2296876820300732,57.5,0.0,1,3306.25,0,1,0,0
-0.430692864367313,26.0,0.0,0,676.0,0,1,0,0
-0.5417037353956313,41.5,0.0,0,1722.25,0,1,0,0
-0.513819689883576,42.0,0.0,0,1764.0,0,1,0,0
-0.3013224507107176,55.0,0.0,1,3025.0,0,1,0,0
-0.41882326395377584,43.0,0.0,0,1849.0,1,0,0,0
-0.5994151369627907,29.0,0.0,0,841.0,1,0,0,0
-0.2977038448097001,60.5,0.0,0,3660.25,1,0,0,0
-0.029846291505751136,52.5,0.0,1,2756.25,1,0,0,0
-0.30959571360073324,50.0,0.0,0,2500.0,1,0,0,0
-0.525679236582086,19.5,0.0,0,380.25,0,0,1,0
-0.41011086852655987,36.0,0.0,0,1296.0,0,1,0,0
-0.9145579333589846,29.0,0.0,0,841.0,0,1,0,0
-0.29926984194448714,34.0,0.0,0,1156.0,1,0,0,0
-0.4688425472850989,39.5,0.0,1,1560.25,0,1,0,0
-0.01589754312284403,53.0,0.0,1,2809.0,1,0,0,0
-0.19434878560755067,22.0,0.0,0,484.0,1,0,0,0
-0.3362993192004376,37.5,0.0,0,1406.25,0,1,0,0
-0.3362993192004376,37.5,0.0,0,1406.25,0,1,0,0
-0.5027836974143567,63.5,0.0,0,4032.25,1,0,0,0
-0.5027836974143567,63.5,0.0,0,4032.25,1,0,0,0
-0.29361538583841423,40.0,0.0,0,1600.0,1,0,0,0
-0.4343509055047652,28.5,0.0,0,812.25,1,0,0,0
-0.2156158933157108,42.5,0.0,0,1806.25,1,0,0,0
-0.09811693933755167,27.0,0.0,0,729.0,1,0,0,0
0.10722401626042376,40.5,0.0,1,1640.25,0,1,0,0
-0.4498127435025452,26.5,0.0,0,702.25,0,1,0,0
-0.30219474074364433,43.0,0.0,1,1849.0,1,0,0,0
-0.2764081171654167,52.5,0.0,0,2756.25,1,0,0,0
-0.3716688989013233,58.5,0.0,1,3422.25,0,1,0,0
-0.44553977161824293,51.5,0.0,1,2652.25,0,1,0,0
-0.1781307151899225,48.0,0.0,1,2304.0,1,0,0,0
-0.19790595952509912,52.5,0.0,1,2756.25,0,1,0,0
-0.36998240095581647,43.0,0.0,1,1849.0,0,1,0,0
-0.59582040312664,39.5,0.0,1,1560.25,1,0,0,0
-0.2629633789089941,27.5,0.0,1,756.25,0,1,0,0
-0.10932323886555188,33.0,0.0,0,1089.0,1,0,0,0
-0.47848426926434595,36.0,0.0,0,1296.0,0,0,1,0
-0.40694459075084694,37.5,0.0,0,1406.25,1,0,0,0
-0.29361538583841423,40.0,0.0,0,1600.0,1,0,0,0
-0.6004213232570534,34.0,0.0,1,1156.0,0,1,0,0
-0.23452098982725592,61.0,0.0,1,3721.0,0,1,0,0
-0.7526284582034795,33.5,0.0,1,1122.25,1,0,0,0
-0.1976713447643939,60.0,0.0,1,3600.0,0,0,1,0
-0.396546069958833,45.5,0.0,0,2070.25,1,0,0,0
-0.473221508271328,48.0,0.0,0,2304.0,1,0,0,0
-0.47141835627608025,54.5,0.0,0,2970.25,1,0,0,0
-0.59582040312664,39.5,0.0,1,1560.25,1,0,0,0
-0.41379131198528657,55.5,0.0,0,3080.25,1,0,0,0
-0.4400811782859812,38.0,0.0,1,1444.0,1,0,0,0
-0.23404063159118182,54.5,0.0,0,2970.25,0,1,0,0
0.0033449934261787773,61.5,0.0,1,3782.25,0,0,1,0
-0.2287188198418474,24.0,0.0,1,576.0,1,0,0,0
-0.1781307151899225,48.0,0.0,1,2304.0,1,0,0,0
-0.6947870612219507,25.5,0.0,0,650.25,0,0,1,0
-0.24612372758622875,30.0,0.0,1,900.0,1,0,0,0
-0.4388905953767606,23.5,0.0,0,552.25,0,1,0,0
-0.3013224507107176,55.0,0.0,1,3025.0,0,1,0,0
-0.3664012875253203,31.5,0.0,1,992.25,0,1,0,0
-0.464415444498796,35.5,0.0,0,1260.25,0,1,0,0
-0.2764081171654167,52.5,0.0,0,2756.25,1,0,0,0
-0.5168298913300747,59.0,0.0,1,3481.0,1,0,0,0
0.03404614354587049,49.5,0.0,1,2450.25,0,1,0,0
-0.3730554049711295,27.5,0.0,0,756.25,1,0,0,0
-0.5289749327366176,31.0,0.0,1,961.0,0,0,1,0
-0.06506206020041543,47.5,0.0,1,2256.25,1,0,0,0
-0.11873911683261272,53.5,0.0,1,2862.25,1,0,0,0
-0.1529142723609156,43.5,0.0,0,1892.25,1,0,0,0
-0.06040845452720605,26.0,0.0,0,676.0,1,0,0,0
-0.16750309153374102,48.5,0.0,1,2352.25,0,1,0,0
-0.2062039029206148,42.5,0.0,1,1806.25,0,1,0,0
-0.6996959996645142,29.5,0.0,0,870.25,1,0,0,0
-0.05617489493807516,50.0,0.0,0,2500.0,0,1,0,0
-0.048406968620084784,45.0,0.0,1,2025.0,1,0,0,0
-0.4366081011923864,37.0,0.0,0,1369.0,1,0,0,0
-0.17034760771936722,38.5,0.0,0,1482.25,1,0,0,0
-0.1436850676928662,41.0,0.0,1,1681.0,0,1,0,0
-0.45253928727976744,53.5,0.0,0,2862.25,1,0,0,0
-0.9122186444717337,36.5,0.0,1,1332.25,1,0,0,0
-0.26908009824161006,32.0,0.0,0,1024.0,1,0,0,0
-0.33414454435064034,58.0,0.0,1,3364.0,0,1,0,0
-0.8608721794650579,36.5,0.0,1,1332.25,0,1,0,0
-0.4366081011923864,37.0,0.0,0,1369.0,1,0,0,0
-0.4188605879242759,20.5,0.0,1,420.25,0,1,0,0
-0.09811693933755167,27.0,0.0,0,729.0,1,0,0,0
-0.4234178712939249,52.0,0.0,0,2704.0,1,0,0,0
-0.2563197793656818,53.5,0.0,0,2862.25,0,1,0,0
-0.15075907005746597,46.5,0.0,1,2162.25,0,1,0,0
-0.06506206020041543,47.5,0.0,1,2256.25,1,0,0,0
-0.3762537622056752,51.0,0.0,1,2601.0,1,0,0,0
-0.20677936375367006,46.0,0.0,1,2116.0,1,0,0,0
-0.342887824883137,40.5,0.0,0,1640.25,0,1,0,0
-0.3737453548685846,44.0,0.0,1,1936.0,0,1,0,0
-0.5991142675891603,35.0,0.0,1,1225.0,0,0,1,0
-0.44053234691845633,23.0,0.0,1,529.0,0,0,1,0
-0.11238614199097557,60.0,0.0,1,3600.0,1,0,0,0
-0.4673163204549078,50.5,0.0,0,2550.25,1,0,0,0
-0.59582040312664,39.5,0.0,1,1560.25,1,0,0,0
-0.44553977161824293,51.5,0.0,1,2652.25,0,1,0,0
-0.4388318763910615,36.0,0.0,1,1296.0,1,0,0,0
-0.36529778041088273,51.5,0.0,0,2652.25,1,0,0,0
-0.29361538583841423,40.0,0.0,0,1600.0,1,0,0,0
-0.4400811782859812,38.0,0.0,1,1444.0,1,0,0,0
-0.42168071096875315,45.5,0.0,0,2070.25,0,0,1,0
-0.5155277523614227,35.5,0.0,0,1260.25,0,0,1,0
-0.5450682005687935,22.5,0.0,0,506.25,0,1,0,0
-0.27223588815460104,60.0,0.0,0,3600.0,0,1,0,0
-0.5886535409660918,20.0,0.0,1,400.0,0,1,0,0
0.28894441230963425,29.0,0.0,1,841.0,1,0,0,0
-0.26785234672139796,25.0,0.0,0,625.0,0,0,1,0
-0.9122186444717337,36.5,0.0,1,1332.25,1,0,0,0
0.07741915707799549,45.5,0.0,1,2070.25,1,0,0,0
-0.13908101481993387,63.5,0.0,1,4032.25,1,0,0,0
-0.08053650941452986,28.5,0.0,1,812.25,0,1,0,0
-0.2229677641278017,32.5,0.0,0,1056.25,1,0,0,0
-0.3767753577274337,51.0,0.0,0,2601.0,1,0,0,0
-0.45253928727976744,53.5,0.0,0,2862.25,1,0,0,0
-0.4388318763910615,36.0,0.0,1,1296.0,1,0,0,0
-0.4340560775106247,46.5,0.0,0,2162.25,0,1,0,0
-0.06506206020041543,47.5,0.0,1,2256.25,1,0,0,0
-0.473221508271328,48.0,0.0,0,2304.0,1,0,0,0
-0.24605428429943801,44.0,0.0,1,1936.0,1,0,0,0
-0.3771160268259832,56.0,0.0,0,3136.0,1,0,0,0
-0.4708346760388278,37.0,0.0,1,1369.0,1,0,0,0
-0.1860309602308109,44.0,0.0,0,1936.0,1,0,0,0
-0.2629633789089941,27.5,0.0,1,756.25,0,1,0,0
-0.560187988749623,39.5,0.0,1,1560.25,0,0,1,0
-0.19414850766914807,50.5,0.0,1,2550.25,1,0,0,0
-0.1990565595662287,27.5,0.0,1,756.25,1,0,0,0
-0.38884922289958385,41.0,0.0,0,1681.0,1,0,0,0
0.07741915707799549,45.5,0.0,1,2070.25,1,0,0,0
-0.36997382019529484,41.0,0.0,1,1681.0,1,0,0,0
-0.2749035430889537,52.5,0.0,0,2756.25,0,1,0,0
-0.8608721794650579,36.5,0.0,1,1332.25,0,1,0,0
-0.5783942722804054,19.0,0.0,1,361.0,0,1,0,0
-0.38884922289958385,41.0,0.0,0,1681.0,1,0,0,0
-0.2287188198418474,24.0,0.0,1,576.0,1,0,0,0
-0.6772191516648103,34.0,0.0,0,1156.0,0,1,0,0
-0.17322135199946567,25.5,0.0,1,650.25,1,0,0,0
-0.0785134354928377,62.0,0.0,1,3844.0,1,0,0,0
-0.3730554049711295,27.5,0.0,0,756.25,1,0,0,0
-0.13126339716282517,49.0,0.0,1,2401.0,1,0,0,0
-0.1004325074170404,63.0,0.0,1,3969.0,1,0,0,0
-0.388711410682347,48.5,0.0,0,2352.25,1,0,0,0
-0.3980125761505835,22.5,0.0,0,506.25,1,0,0,0
-0.5417037353956313,41.5,0.0,0,1722.25,0,1,0,0
-0.3398132157564946,36.5,0.0,0,1332.25,1,0,0,0
-0.9122186444717337,36.5,0.0,1,1332.25,1,0,0,0
-0.5445672850180343,23.0,0.0,0,529.0,0,1,0,0
-0.3755625308057936,24.5,0.0,0,600.25,0,0,1,0
-0.2157222643829024,58.5,0.0,0,3422.25,0,1,0,0
-0.27500816860768623,49.0,0.0,0,2401.0,1,0,0,0
-0.7232131669804202,23.0,0.0,0,529.0,0,0,1,0
-0.6206253627203144,30.0,0.0,0,900.0,0,1,0,0
-0.1529142723609156,43.5,0.0,0,1892.25,1,0,0,0
-0.13805237240395232,44.5,0.0,1,1980.25,1,0,0,0
-0.2629633789089941,27.5,0.0,1,756.25,0,1,0,0
-0.28392462289943665,57.0,0.0,0,3249.0,0,1,0,0
-0.47293949458485796,53.5,0.0,0,2862.25,0,0,1,0
-0.31580771196637736,21.0,0.0,1,441.0,0,0,1,0
-0.03696565850515923,40.0,0.0,1,1600.0,0,1,0,0
-0.24033804914811663,31.5,0.0,0,992.25,1,0,0,0
-0.10447091554961621,35.0,0.0,0,1225.0,1,0,0,0
-0.12361399174633897,42.0,0.0,1,1764.0,1,0,0,0
0.03404614354587049,49.5,0.0,1,2450.25,0,1,0,0
-0.1886941898043677,29.0,0.0,1,841.0,0,1,0,0
-0.4400811782859812,38.0,0.0,1,1444.0,1,0,0,0
-0.12160737942942923,48.5,0.0,1,2352.25,1,0,0,0
-0.3013224507107176,55.0,0.0,1,3025.0,0,1,0,0
-0.3247173114901551,55.5,0.0,1,3080.25,0,1,0,0
-0.5637941503189006,32.0,0.0,0,1024.0,0,0,1,0
-0.26908009824161006,32.0,0.0,0,1024.0,1,0,0,0
-0.36997382019529484,41.0,0.0,1,1681.0,1,0,0,0
-0.3072047909354159,41.5,0.0,0,1722.25,1,0,0,0
-0.2536933492870605,36.0,0.0,0,1296.0,1,0,0,0
-0.15075907005746597,46.5,0.0,1,2162.25,0,1,0,0
-0.36529778041088273,51.5,0.0,0,2652.25,1,0,0,0
0.0037244870439176797,28.5,0.0,1,812.25,1,0,0,0
-0.19732758413520532,53.5,0.0,1,2862.25,0,1,0,0
-0.3402447002160697,56.5,0.0,0,3192.25,0,1,0,0
-0.3664012875253203,31.5,0.0,1,992.25,0,1,0,0
-0.15075907005746597,46.5,0.0,1,2162.25,0,1,0,0
-0.29528139534731523,25.0,0.0,0,625.0,0,1,0,0
-0.2746957917879305,24.5,0.0,1,600.25,0,1,0,0
-0.11238614199097557,60.0,0.0,1,3600.0,1,0,0,0
-0.7526284582034795,33.5,0.0,1,1122.25,1,0,0,0
-0.1664007260813355,49.0,0.0,1,2401.0,0,1,0,0
-0.3549458562239126,39.0,0.0,0,1521.0,1,0,0,0
-0.8608721794650579,36.5,0.0,1,1332.25,0,1,0,0
-0.2664928798226669,43.5,0.0,1,1892.25,0,1,0,0
-0.33673206700458064,51.5,0.0,0,2652.25,0,1,0,0
-0.10208172969750466,29.5,0.0,1,870.25,1,0,0,0
-0.09591973645478988,45.5,0.0,1,2070.25,0,1,0,0
-0.34887077520235044,56.0,0.0,1,3136.0,0,1,0,0
-0.5861160135390597,35.5,0.0,1,1260.25,0,1,0,0
-0.2287188198418474,24.0,0.0,1,576.0,1,0,0,0
-0.3675637466907258,48.5,0.0,0,2352.25,0,1,0,0
-0.19884141910479428,27.0,0.0,1,729.0,1,0,0,0
-0.17322135199946567,25.5,0.0,1,650.25,1,0,0,0
-0.2629633789089941,27.5,0.0,1,756.25,0,1,0,0
-0.4270639259559633,37.5,0.0,1,1406.25,1,0,0,0
-0.16784615021860713,43.5,0.0,1,1892.25,1,0,0,0
-0.3475775095086501,28.0,0.0,0,784.0,1,0,0,0
-0.3952167043057769,56.5,0.0,1,3192.25,1,0,0,0
-0.4234178712939249,52.0,0.0,0,2704.0,1,0,0,0
-0.06635910893483285,47.0,0.0,1,2209.0,1,0,0,0
-0.24033804914811663,31.5,0.0,0,992.25,1,0,0,0
-0.39180554506836085,54.0,0.0,0,2916.0,0,0,1,0
-0.3222317826830234,57.5,0.0,1,3306.25,1,0,0,0
-0.3045533624005625,45.0,0.0,1,2025.0,0,1,0,0
-0.2879653505594242,32.0,0.0,1,1024.0,1,0,0,0
-0.11238614199097557,60.0,0.0,1,3600.0,1,0,0,0
-0.3855262266788026,23.0,0.0,0,529.0,1,0,0,0
-0.4294449782070188,46.0,0.0,0,2116.0,1,0,0,0
-0.1436850676928662,41.0,0.0,1,1681.0,0,1,0,0
0.07741915707799549,45.5,0.0,1,2070.25,1,0,0,0
-0.25142075800272146,57.5,0.0,0,3306.25,0,1,0,0
-0.24341246294588836,25.5,0.0,1,650.25,0,1,0,0
-0.24612372758622875,30.0,0.0,1,900.0,1,0,0,0
-0.6772191516648103,34.0,0.0,0,1156.0,0,1,0,0
-0.2751543022443136,51.0,0.0,1,2601.0,0,1,0,0
-0.20305018213486023,38.5,0.0,1,1482.25,0,0,1,0
0.11035029856024368,21.0,0.0,0,441.0,0,1,0,0
-0.3675637466907258,48.5,0.0,0,2352.25,0,1,0,0
-0.20255098102022734,24.5,0.0,1,600.25,1,0,0,0
-0.8901822159385543,29.5,0.0,0,870.25,0,1,0,0
-0.6370311073134032,35.0,0.0,1,1225.0,1,0,0,0
-0.40044322339646743,34.5,0.0,1,1190.25,1,0,0,0
-0.3691315904567372,37.0,0.0,0,1369.0,0,1,0,0
-0.19763193863037282,49.5,0.0,0,2450.25,0,0,1,0
-0.029846291505751136,52.5,0.0,1,2756.25,1,0,0,0
-0.048406968620084784,45.0,0.0,1,2025.0,1,0,0,0
-0.13805237240395232,44.5,0.0,1,1980.25,1,0,0,0
-0.4338027783760157,44.5,0.0,0,1980.25,1,0,0,0
-0.2675058787681359,40.5,0.0,1,1640.25,1,0,0,0
-0.058301127988471986,61.0,0.0,0,3721.0,0,1,0,0
-0.5994151369627907,29.0,0.0,0,841.0,1,0,0,0
-0.34689173840502924,56.0,0.0,0,3136.0,0,1,0,0
-0.59582040312664,39.5,0.0,1,1560.25,1,0,0,0
-0.4582648826153059,55.0,0.0,0,3025.0,1,0,0,0
-0.25028857161850526,22.0,0.0,1,484.0,1,0,0,0
-0.13872203720171278,31.0,0.0,1,961.0,1,0,0,0
-0.4509259411917253,52.0,0.0,1,2704.0,1,0,0,0
-0.3222317826830234,57.5,0.0,1,3306.25,1,0,0,0
-0.19884141910479428,27.0,0.0,1,729.0,1,0,0,0
-0.3402447002160697,56.5,0.0,0,3192.25,0,1,0,0
-0.5866715266830252,19.5,0.0,0,380.25,1,0,0,0
-0.13872203720171278,31.0,0.0,1,961.0,1,0,0,0
-0.6996959996645142,29.5,0.0,0,870.25,1,0,0,0
0.19484269812752852,46.0,0.0,1,2116.0,0,0,1,0
-0.46233345252270014,20.5,0.0,1,420.25,1,0,0,0
-0.13805237240395232,44.5,0.0,1,1980.25,1,0,0,0
-0.23140785560744012,25.5,0.0,0,650.25,1,0,0,0
-0.30987893043235515,54.0,0.0,0,2916.0,1,0,0,0
-0.4860247013076629,32.0,0.0,0,1024.0,0,1,0,0
-0.1860309602308109,44.0,0.0,0,1936.0,1,0,0,0
-0.5168298913300747,59.0,0.0,1,3481.0,1,0,0,0
-0.9800089783095344,19.0,0.0,0,361.0,0,1,0,0
-0.2520825045772778,26.0,0.0,1,676.0,1,0,0,0
-0.5545228093063232,58.5,0.0,0,3422.25,1,0,0,0
-0.22475502231704245,46.0,0.0,1,2116.0,0,1,0,0
0.10722401626042376,40.5,0.0,1,1640.25,0,1,0,0
-0.2746957917879305,24.5,0.0,1,600.25,0,1,0,0
-0.36997382019529484,41.0,0.0,1,1681.0,1,0,0,0
-0.2879653505594242,32.0,0.0,1,1024.0,1,0,0,0
-0.473221508271328,48.0,0.0,0,2304.0,1,0,0,0
-0.44816563258917713,45.5,0.0,0,2070.25,0,1,0,0
-0.29361538583841423,40.0,0.0,0,1600.0,1,0,0,0
-0.4234178712939249,52.0,0.0,0,2704.0,1,0,0,0
-0.5144180197999457,35.0,0.0,0,1225.0,0,1,0,0
-0.396546069958833,45.5,0.0,0,2070.25,1,0,0,0
-0.3398132157564946,36.5,0.0,0,1332.25,1,0,0,0
-0.11238614199097557,60.0,0.0,1,3600.0,1,0,0,0
-0.59582040312664,39.5,0.0,1,1560.25,1,0,0,0
-0.35567001900502765,21.5,0.0,1,462.25,1,0,0,0
-0.627618121605088,34.0,0.0,1,1156.0,1,0,0,0
-0.06016657725046988,50.0,0.0,1,2500.0,1,0,0,0
-0.5312991196259439,33.0,0.0,1,1089.0,0,1,0,0
-0.48647985843052016,58.5,0.0,1,3422.25,1,0,0,0
-0.2062039029206148,42.5,0.0,1,1806.25,0,1,0,0
-0.3975188459302096,23.0,0.0,1,529.0,1,0,0,0
-0.5094841044824815,31.0,0.0,1,961.0,0,1,0,0
0.10722401626042376,40.5,0.0,1,1640.25,0,1,0,0
-0.24809531987793287,39.0,0.0,1,1521.0,0,1,0,0
-0.7526284582034795,33.5,0.0,1,1122.25,1,0,0,0
-0.388711410682347,48.5,0.0,0,2352.25,1,0,0,0
-0.2569458151240044,52.0,0.0,0,2704.0,0,1,0,0
-0.2229677641278017,32.5,0.0,0,1056.25,1,0,0,0
-0.2467597668554761,39.0,0.0,1,1521.0,0,0,1,0
-0.0785134354928377,62.0,0.0,1,3844.0,1,0,0,0
-0.3762537622056752,51.0,0.0,1,2601.0,1,0,0,0
-0.6091070263721813,30.0,0.0,0,900.0,0,0,1,0
0.11035029856024368,21.0,0.0,0,441.0,0,1,0,0
-0.3045533624005625,45.0,0.0,1,2025.0,0,1,0,0
-0.28790055500587314,35.5,0.0,0,1260.25,1,0,0,0
-0.5200027715160951,64.5,0.0,1,4160.25,0,0,1,0
-0.32069541270841373,33.0,0.0,1,1089.0,1,0,0,0
0.03766295218570827,62.0,0.0,1,3844.0,0,0,1,0
-0.8635648331166041,30.5,0.0,1,930.25,0,1,0,0
-0.03678530808882669,22.0,0.0,1,484.0,0,1,0,0
-0.6508006287096948,29.0,0.0,0,841.0,0,0,0,1
-0.5994151369627907,29.0,0.0,0,841.0,1,0,0,0
-0.2520825045772778,26.0,0.0,1,676.0,1,0,0,0
-0.4673163204549078,50.5,0.0,0,2550.25,1,0,0,0
-0.40389886986459816,45.0,0.0,0,2025.0,0,0,1,0
-0.4338027783760157,44.5,0.0,0,1980.25,1,0,0,0
-0.6962979008886215,41.0,0.0,0,1681.0,0,1,0,0
-0.2608372608932513,32.5,0.0,1,1056.25,1,0,0,0
-0.7148244070989217,35.0,0.0,1,1225.0,0,1,0,0
-0.41834880065673574,45.0,0.0,0,2025.0,1,0,0,0
0.04935473898024951,22.0,0.0,0,484.0,0,1,0,0
-0.4582648826153059,55.0,0.0,0,3025.0,1,0,0,0
-0.6772191516648103,34.0,0.0,0,1156.0,0,1,0,0
-0.18766444382315947,24.5,0.0,0,600.25,1,0,0,0
-0.40242688553930295,65.0,0.0,0,4225.0,1,0,0,0
-0.3174243392803859,30.5,0.0,0,930.25,1,0,0,0
-0.5861160135390597,35.5,0.0,1,1260.25,0,1,0,0
-0.3045533624005625,45.0,0.0,1,2025.0,0,1,0,0
-0.47931687210928847,35.5,0.0,1,1260.25,1,0,0,0
-0.2595432173345998,42.5,0.0,0,1806.25,0,0,1,0
-0.5861160135390597,35.5,0.0,1,1260.25,0,1,0,0
-0.4974415356454792,29.5,0.0,1,870.25,0,0,1,0
-0.04628142187192782,47.5,0.0,1,2256.25,0,1,0,0
-0.30959571360073324,50.0,0.0,0,2500.0,1,0,0,0
-0.28790055500587314,35.5,0.0,0,1260.25,1,0,0,0
-0.3624806064765943,20.5,0.0,0,420.25,1,0,0,0
-0.5861160135390597,35.5,0.0,1,1260.25,0,1,0,0
-0.3161130421712709,41.5,0.0,0,1722.25,0,0,1,0
-0.10208172969750466,29.5,0.0,1,870.25,1,0,0,0
-0.2156158933157108,42.5,0.0,0,1806.25,1,0,0,0
-0.26072896691785774,62.0,0.0,0,3844.0,1,0,0,0
-0.28703866616792784,27.0,0.0,1,729.0,0,1,0,0
-0.7232131669804202,23.0,0.0,0,529.0,0,0,1,0
-0.23221701784933985,53.0,0.0,0,2809.0,0,1,0,0
-0.5861160135390597,35.5,0.0,1,1260.25,0,1,0,0
-0.15299297176712712,41.5,0.0,1,1722.25,1,0,0,0
-0.3318539615432188,21.0,0.0,0,441.0,1,0,0,0
-0.34889348288986466,48.5,0.0,0,2352.25,0,0,0,0
-0.2156158933157108,42.5,0.0,0,1806.25,1,0,0,0
-0.20677936375367006,46.0,0.0,1,2116.0,1,0,0,0
-0.12361399174633897,42.0,0.0,1,1764.0,1,0,0,0
-0.12160737942942923,48.5,0.0,1,2352.25,1,0,0,0
-0.48647985843052016,58.5,0.0,1,3422.25,1,0,0,0
-0.4400811782859812,38.0,0.0,1,1444.0,1,0,0,0
-0.47931687210928847,35.5,0.0,1,1260.25,1,0,0,0
-0.47141835627608025,54.5,0.0,0,2970.25,1,0,0,0
-0.4902737302523038,52.0,0.0,1,2704.0,0,1,0,0
0.0037244870439176797,28.5,0.0,1,812.25,1,0,0,0
-0.26908009824161006,32.0,0.0,0,1024.0,1,0,0,0
-0.19414850766914807,50.5,0.0,1,2550.25,1,0,0,0
-0.5994151369627907,29.0,0.0,0,841.0,1,0,0,0
-0.3737453548685846,44.0,0.0,1,1936.0,0,1,0,0
-0.13554395344468437,30.5,0.0,1,930.25,1,0,0,0
-0.5267763825878528,26.5,0.0,0,702.25,0,0,0,1
-0.5000912316960597,30.0,0.0,0,900.0,1,0,0,0
-0.24688772609674892,63.5,0.0,0,4032.25,0,1,0,0
-0.11008389790117024,61.5,0.0,1,3782.25,0,1,0,0
-0.42125045606316147,38.5,0.0,0,1482.25,0,1,0,0
-0.5144180197999457,35.0,0.0,0,1225.0,0,1,0,0
-0.2157222643829024,58.5,0.0,0,3422.25,0,1,0,0
-0.3781867396350682,38.0,0.0,0,1444.0,1,0,0,0
-0.2569458151240044,52.0,0.0,0,2704.0,0,1,0,0
-0.4673163204549078,50.5,0.0,0,2550.25,1,0,0,0
-0.3675637466907258,48.5,0.0,0,2352.25,0,1,0,0
0.006571299593525782,59.5,0.0,1,3540.25,1,0,0,0
-0.425511614254565,37.0,0.0,1,1369.0,0,1,0,0
-0.46207154832340985,52.0,0.0,0,2704.0,0,0,1,0
-0.2675058787681359,40.5,0.0,1,1640.25,1,0,0,0
-0.5907487212887711,34.0,0.0,0,1156.0,0,0,1,0
-0.6004213232570534,34.0,0.0,1,1156.0,0,1,0,0
-0.4841462342951491,32.5,0.0,0,1056.25,0,1,0,0
-0.24809531987793287,39.0,0.0,1,1521.0,0,1,0,0
-0.41379131198528657,55.5,0.0,0,3080.25,1,0,0,0
-0.3980125761505835,22.5,0.0,0,506.25,1,0,0,0
-0.20255098102022734,24.5,0.0,1,600.25,1,0,0,0
-0.4270639259559633,37.5,0.0,1,1406.25,1,0,0,0
-0.3072047909354159,41.5,0.0,0,1722.25,1,0,0,0
-0.4428892243630225,38.0,0.0,0,1444.0,0,1,0,0
-0.12160737942942923,48.5,0.0,1,2352.25,1,0,0,0
-0.24883812094551272,25.0,0.0,1,625.0,0,1,0,0
-0.40694459075084694,37.5,0.0,0,1406.25,1,0,0,0
-0.3549458562239126,39.0,0.0,0,1521.0,1,0,0,0
-0.040897225959828275,61.5,0.0,1,3782.25,1,0,0,0
-0.24612372758622875,30.0,0.0,1,900.0,1,0,0,0
-0.514153533976867,60.0,0.0,0,3600.0,1,0,0,0
-0.029846291505751136,52.5,0.0,1,2756.25,1,0,0,0
-0.29361538583841423,40.0,0.0,0,1600.0,1,0,0,0
-0.29926984194448714,34.0,0.0,0,1156.0,1,0,0,0
-0.24439323339358016,23.5,0.0,0,552.25,1,0,0,0
-0.3855262266788026,23.0,0.0,0,529.0,1,0,0,0
-0.5461233542455395,34.5,0.0,0,1190.25,0,1,0,0
-0.36529778041088273,51.5,0.0,0,2652.25,1,0,0,0
-0.35567001900502765,21.5,0.0,1,462.25,1,0,0,0
-0.10942300756374396,61.0,0.0,1,3721.0,1,0,0,0
-0.17322135199946567,25.5,0.0,1,650.25,1,0,0,0
-0.30959571360073324,50.0,0.0,0,2500.0,1,0,0,0
0.0037244870439176797,28.5,0.0,1,812.25,1,0,0,0
-0.3297146821602085,25.0,0.0,0,625.0,1,0,0,0
-0.13554395344468437,30.5,0.0,1,930.25,1,0,0,0
-0.30219474074364433,43.0,0.0,1,1849.0,1,0,0,0
-0.4388318763910615,36.0,0.0,1,1296.0,1,0,0,0
-0.437876331143305,46.0,0.0,0,2116.0,0,1,0,0
0.03425418465527618,47.5,0.0,1,2256.25,0,0,1,0
-0.13126339716282517,49.0,0.0,1,2401.0,1,0,0,0
-0.4172621391926746,44.5,0.0,1,1980.25,0,1,0,0
-0.44553977161824293,51.5,0.0,1,2652.25,0,1,0,0
-0.2960946123626726,49.0,0.0,0,2401.0,0,1,0,0
-0.3762537622056752,51.0,0.0,1,2601.0,1,0,0,0
0.07741915707799549,45.5,0.0,1,2070.25,1,0,0,0
-0.08680929461557314,26.5,0.0,1,702.25,0,0,1,0
-0.2751543022443136,51.0,0.0,1,2601.0,0,1,0,0
0.0037244870439176797,28.5,0.0,1,812.25,1,0,0,0
-0.46233345252270014,20.5,0.0,1,420.25,1,0,0,0
-0.3975188459302096,23.0,0.0,1,529.0,1,0,0,0
-0.2977038448097001,60.5,0.0,0,3660.25,1,0,0,0
0.07741915707799549,45.5,0.0,1,2070.25,1,0,0,0
-0.16784615021860713,43.5,0.0,1,1892.25,1,0,0,0
-0.4366081011923864,37.0,0.0,0,1369.0,1,0,0,0
-0.5991142675891603,35.0,0.0,1,1225.0,0,0,1,0
-0.24605428429943801,44.0,0.0,1,1936.0,1,0,0,0
-0.2960946123626726,49.0,0.0,0,2401.0,0,1,0,0
